ID_CZASTECZKI, CORD_X, CORD_Y
Czasteczka nr. 138, 1.839498, 1.318307
Czasteczka nr. 139, 1.712403, 1.399554
Czasteczka nr. 140, 1.541088, 1.388387
Czasteczka nr. 141, 1.966457, 1.473234
Czasteczka nr. 142, 1.733226, 1.525246
Czasteczka nr. 143, 1.683907, 1.589636
Czasteczka nr. 144, 1.843357, 1.157571
Czasteczka nr. 145, 1.631497, 1.556996
Czasteczka nr. 146, 1.537430, 1.966027
Czasteczka nr. 147, 1.625309, 1.370603
Czasteczka nr. 148, 1.834956, 1.404306
Czasteczka nr. 149, 1.784908, 1.406221
Czasteczka nr. 150, 1.754607, 1.387016
Czasteczka nr. 151, 1.906579, 1.415281
Czasteczka nr. 152, 1.526884, 1.682864
Czasteczka nr. 153, 1.846014, 1.419075
Czasteczka nr. 154, 1.839087, 1.573840
Czasteczka nr. 155, 1.665039, 1.507414
Czasteczka nr. 156, 1.350987, 1.652929
Czasteczka nr. 157, 1.681683, 1.354753
Czasteczka nr. 158, 1.841548, 1.567854
Czasteczka nr. 159, 1.709813, 1.407245
Czasteczka nr. 160, 1.738959, 1.505196
Czasteczka nr. 161, 1.386212, 1.365828
Czasteczka nr. 162, 1.549840, 1.638598
Czasteczka nr. 163, 1.814789, 1.319807
Czasteczka nr. 164, 1.720800, 1.620782
Czasteczka nr. 165, 1.803199, 1.419015
Czasteczka nr. 166, 1.670995, 1.328388
Czasteczka nr. 167, 1.749687, 1.674703
Czasteczka nr. 168, 1.653238, 1.389358
Czasteczka nr. 169, 1.657098, 1.153381
Czasteczka nr. 170, 1.867613, 1.282458
Czasteczka nr. 171, 1.786087, 1.418535
Czasteczka nr. 172, 1.777058, 1.539858
Czasteczka nr. 173, 1.845227, 1.513127
Czasteczka nr. 174, 1.786200, 1.524120
Czasteczka nr. 175, 1.813134, 1.135802
Czasteczka nr. 176, 1.445958, 1.471448
Czasteczka nr. 177, 1.788823, 1.703879
Czasteczka nr. 178, 1.905569, 1.454171
Czasteczka nr. 179, 1.814204, 1.407834
Czasteczka nr. 180, 1.814861, 1.915716
Czasteczka nr. 181, 1.586051, 1.273561
Czasteczka nr. 182, 1.886350, 1.439358
Czasteczka nr. 183, 1.795851, 1.179430
Czasteczka nr. 184, 1.353691, 1.411425
Czasteczka nr. 185, 1.677961, 1.482976
Czasteczka nr. 186, 1.804477, 1.314089
Czasteczka nr. 187, 1.679151, 1.559419
Czasteczka nr. 188, 1.147309, 1.595660
Czasteczka nr. 189, 1.760108, 1.432041
Czasteczka nr. 190, 1.803649, 1.454578
Czasteczka nr. 191, 1.933812, 1.479159
Czasteczka nr. 192, 1.983368, 1.507414
Czasteczka nr. 193, 1.644747, 1.517533
Czasteczka nr. 194, 1.758517, 1.123503
Czasteczka nr. 195, 1.779616, 1.397194
Czasteczka nr. 196, 1.771309, 1.460881
Czasteczka nr. 197, 1.430642, 1.663353
Czasteczka nr. 198, 1.810435, 1.311701
Czasteczka nr. 199, 1.794633, 1.207596
Czasteczka nr. 200, 1.906629, 1.520771

STAN Z TURY: 38, , 
Czasteczka nr. 1, 1.758045, 1.403413
Czasteczka nr. 2, 1.892707, 1.713981
Czasteczka nr. 3, 1.963615, 1.434824
Czasteczka nr. 4, 1.797296, 1.143242
Czasteczka nr. 5, 1.636187, 1.121898
Czasteczka nr. 6, 1.803972, 1.384034
Czasteczka nr. 7, 1.836304, 1.461148
Czasteczka nr. 8, 1.785655, 1.412787
Czasteczka nr. 9, 1.803154, 1.408489
Czasteczka nr. 10, 1.418622, 1.644173
Czasteczka nr. 11, 1.793363, 1.291575
Czasteczka nr. 12, 1.810110, 1.391315
Czasteczka nr. 13, 1.785482, 1.400049
Czasteczka nr. 14, 1.884370, 1.336830
Czasteczka nr. 15, 1.218352, 1.370906
Czasteczka nr. 16, 1.642328, 1.386748
Czasteczka nr. 17, 1.639090, 1.533915
Czasteczka nr. 18, 1.821537, 1.238286
Czasteczka nr. 19, 1.916530, 1.221468
Czasteczka nr. 20, 1.799279, 1.433672
Czasteczka nr. 21, 1.759007, 1.408208
Czasteczka nr. 22, 1.624091, 1.158586
Czasteczka nr. 23, 1.860608, 1.120927
Czasteczka nr. 24, 1.681041, 1.406113
Czasteczka nr. 25, 1.772378, 1.397339
Czasteczka nr. 26, 1.798600, 1.480743
Czasteczka nr. 27, 1.866365, 1.469788
Czasteczka nr. 28, 1.737287, 1.337569
Czasteczka nr. 29, 1.913384, 1.500431
Czasteczka nr. 30, 1.775051, 1.530180
Czasteczka nr. 31, 1.856980, 1.420267
Czasteczka nr. 32, 1.849779, 1.623061
Czasteczka nr. 33, 1.463935, 1.550106
Czasteczka nr. 34, 1.961500, 1.281057
Czasteczka nr. 35, 1.630629, 1.419429
Czasteczka nr. 36, 1.842628, 1.501459
Czasteczka nr. 37, 1.807187, 1.292543
Czasteczka nr. 38, 1.611312, 1.545412
Czasteczka nr. 39, 1.920118, 1.489908
Czasteczka nr. 40, 1.729991, 1.660998
Czasteczka nr. 41, 1.847877, 1.332096
Czasteczka nr. 42, 1.806654, 1.226678
Czasteczka nr. 43, 1.778819, 1.594123
Czasteczka nr. 44, 1.312977, 1.362987
Czasteczka nr. 45, 1.548729, 1.308509
Czasteczka nr. 46, 1.637677, 1.449974
Czasteczka nr. 47, 1.584712, 1.899241
Czasteczka nr. 48, 1.742359, 0.997909
Czasteczka nr. 49, 1.618039, 1.402067
Czasteczka nr. 50, 1.881632, 1.314400
Czasteczka nr. 51, 1.851047, 1.291760
Czasteczka nr. 52, 1.856585, 1.585421
Czasteczka nr. 53, 1.998763, 1.492064
Czasteczka nr. 54, 1.802791, 1.139833
Czasteczka nr. 55, 1.672759, 1.480923
Czasteczka nr. 56, 1.838776, 1.249046
Czasteczka nr. 57, 1.522038, 1.335366
Czasteczka nr. 58, 1.845342, 1.456498
Czasteczka nr. 59, 1.785442, 1.403621
Czasteczka nr. 60, 1.829396, 1.422483
Czasteczka nr. 61, 1.754766, 1.423085
Czasteczka nr. 62, 1.916255, 1.476400
Czasteczka nr. 63, 1.936488, 1.190562
Czasteczka nr. 64, 1.789900, 1.398826
Czasteczka nr. 65, 1.732508, 1.272382
Czasteczka nr. 66, 1.429586, 1.392449
Czasteczka nr. 67, 2.084347, 1.333166
Czasteczka nr. 68, 1.721499, 1.420962
Czasteczka nr. 69, 1.799905, 1.411172
Czasteczka nr. 70, 1.968931, 1.290830
Czasteczka nr. 71, 1.971584, 1.348160
Czasteczka nr. 72, 1.557346, 1.437069
Czasteczka nr. 73, 1.769843, 1.406142
Czasteczka nr. 74, 1.696552, 1.281817
Czasteczka nr. 75, 1.839405, 1.145013
Czasteczka nr. 76, 1.810987, 1.175375
Czasteczka nr. 77, 1.804288, 1.400530
Czasteczka nr. 78, 1.812529, 1.361431
Czasteczka nr. 79, 1.803701, 1.446434
Czasteczka nr. 80, 1.816748, 1.201286
Czasteczka nr. 81, 1.965240, 1.404333
Czasteczka nr. 82, 1.634943, 1.462171
Czasteczka nr. 83, 1.553746, 1.437668
Czasteczka nr. 84, 1.818731, 1.501947
Czasteczka nr. 85, 1.808810, 1.475050
Czasteczka nr. 86, 1.892183, 1.758269
Czasteczka nr. 87, 1.707118, 1.451463
Czasteczka nr. 88, 1.946573, 1.331177
Czasteczka nr. 89, 1.427775, 1.293607
Czasteczka nr. 90, 1.314944, 1.352543
Czasteczka nr. 91, 1.242452, 1.683601
Czasteczka nr. 92, 1.746567, 1.412795
Czasteczka nr. 93, 1.830878, 1.356731
Czasteczka nr. 94, 1.776204, 1.662488
Czasteczka nr. 95, 1.813192, 1.434122
Czasteczka nr. 96, 1.813210, 1.029991
Czasteczka nr. 97, 1.802811, 1.455875
Czasteczka nr. 98, 1.823324, 1.426442
Czasteczka nr. 99, 1.558434, 1.414194
Czasteczka nr. 100, 1.367232, 1.444554
Czasteczka nr. 101, 1.468211, 1.373677
Czasteczka nr. 102, 1.666159, 1.328266
Czasteczka nr. 103, 1.771041, 1.246671
Czasteczka nr. 104, 1.865511, 1.166162
Czasteczka nr. 105, 1.422226, 1.482848
Czasteczka nr. 106, 1.143835, 1.481384
Czasteczka nr. 107, 1.855098, 1.403158
Czasteczka nr. 108, 1.795334, 1.434103
Czasteczka nr. 109, 1.888335, 1.316217
Czasteczka nr. 110, 1.751363, 1.633536
Czasteczka nr. 111, 1.822824, 1.564397
Czasteczka nr. 112, 1.461942, 1.440988
Czasteczka nr. 113, 1.745583, 1.464535
Czasteczka nr. 114, 1.804794, 1.384966
Czasteczka nr. 115, 1.743286, 1.525423
Czasteczka nr. 116, 1.668213, 1.348345
Czasteczka nr. 117, 1.354058, 1.290786
Czasteczka nr. 118, 0.858688, 1.142729
Czasteczka nr. 119, 1.634936, 1.417868
Czasteczka nr. 120, 1.724811, 1.588100
Czasteczka nr. 121, 1.910644, 1.375808
Czasteczka nr. 122, 1.639993, 1.724158
Czasteczka nr. 123, 1.818520, 1.699742
Czasteczka nr. 124, 1.528109, 1.577690
Czasteczka nr. 125, 1.798799, 1.428061
Czasteczka nr. 126, 1.749927, 1.389446
Czasteczka nr. 127, 1.594269, 1.550048
Czasteczka nr. 128, 1.823131, 1.570033
Czasteczka nr. 129, 1.410169, 1.548462
Czasteczka nr. 130, 1.783807, 1.300287
Czasteczka nr. 131, 1.797284, 1.356212
Czasteczka nr. 132, 1.312027, 1.543791
Czasteczka nr. 133, 1.817150, 1.282390
Czasteczka nr. 134, 1.868600, 1.404146
Czasteczka nr. 135, 1.783159, 1.465642
Czasteczka nr. 136, 1.806552, 1.453536
Czasteczka nr. 137, 1.717725, 1.501477
Czasteczka nr. 138, 1.880754, 1.329157
Czasteczka nr. 139, 1.762701, 1.393370
Czasteczka nr. 140, 1.431693, 1.371344
Czasteczka nr. 141, 1.893434, 1.699414
Czasteczka nr. 142, 1.724754, 1.472276
Czasteczka nr. 143, 1.712599, 1.551050
Czasteczka nr. 144, 1.873013, 1.216576
Czasteczka nr. 145, 1.540874, 1.464097
Czasteczka nr. 146, 1.695503, 2.101323
Czasteczka nr. 147, 1.451003, 1.403310
Czasteczka nr. 148, 1.822739, 1.393824
Czasteczka nr. 149, 1.793254, 1.401361
Czasteczka nr. 150, 1.756550, 1.390929
Czasteczka nr. 151, 1.970847, 1.373212
Czasteczka nr. 152, 1.364735, 1.618656
Czasteczka nr. 153, 1.808144, 1.753886
Czasteczka nr. 154, 1.819981, 1.410307
Czasteczka nr. 155, 1.525687, 1.440654
Czasteczka nr. 156, 1.853386, 1.575220
Czasteczka nr. 157, 1.810922, 1.327054
Czasteczka nr. 158, 1.847480, 1.552166
Czasteczka nr. 159, 1.794752, 1.406388
Czasteczka nr. 160, 1.814940, 1.565411
Czasteczka nr. 161, 1.407121, 1.517293
Czasteczka nr. 162, 1.632133, 1.750419
Czasteczka nr. 163, 1.808821, 1.713345
Czasteczka nr. 164, 1.811430, 1.650256
Czasteczka nr. 165, 1.804585, 1.445243
Czasteczka nr. 166, 1.904406, 1.351673
Czasteczka nr. 167, 1.690188, 1.506868
Czasteczka nr. 168, 1.514465, 1.257265
Czasteczka nr. 169, 1.793219, 1.340313
Czasteczka nr. 170, 1.805290, 1.308499
Czasteczka nr. 171, 1.805916, 1.419391
Czasteczka nr. 172, 1.786246, 1.542030
Czasteczka nr. 173, 1.791631, 1.426783
Czasteczka nr. 174, 1.788163, 1.482783
Czasteczka nr. 175, 1.814190, 1.334734
Czasteczka nr. 176, 1.787748, 1.493371
Czasteczka nr. 177, 1.787916, 1.843425
Czasteczka nr. 178, 1.902044, 1.474020
Czasteczka nr. 179, 1.863960, 1.407197
Czasteczka nr. 180, 1.845993, 1.573306
Czasteczka nr. 181, 1.505444, 1.399380
Czasteczka nr. 182, 1.821920, 1.426108
Czasteczka nr. 183, 1.796828, 1.246499
Czasteczka nr. 184, 1.463375, 1.360882
Czasteczka nr. 185, 1.698908, 1.495208
Czasteczka nr. 186, 1.805307, 1.352152
Czasteczka nr. 187, 1.586825, 1.273316
Czasteczka nr. 188, 1.053331, 1.526951
Czasteczka nr. 189, 1.665527, 1.570981
Czasteczka nr. 190, 1.804484, 1.475534
Czasteczka nr. 191, 1.871317, 1.352829
Czasteczka nr. 192, 1.964910, 1.484252
Czasteczka nr. 193, 1.679915, 1.519087
Czasteczka nr. 194, 1.502631, 1.265768
Czasteczka nr. 195, 1.805808, 1.310147
Czasteczka nr. 196, 1.788614, 1.776720
Czasteczka nr. 197, 1.608335, 1.453002
Czasteczka nr. 198, 1.825423, 1.314652
Czasteczka nr. 199, 1.778064, 1.202209
Czasteczka nr. 200, 1.912201, 1.494303

STAN Z TURY: 39, , 
Czasteczka nr. 1, 1.592913, 1.409711
Czasteczka nr. 2, 1.846393, 1.592642
Czasteczka nr. 3, 1.881729, 1.424531
Czasteczka nr. 4, 1.799158, 1.382953
Czasteczka nr. 5, 1.646622, 1.253719
Czasteczka nr. 6, 1.802769, 1.333788
Czasteczka nr. 7, 1.272111, 1.437479
Czasteczka nr. 8, 1.750095, 1.416661
Czasteczka nr. 9, 1.803163, 1.408490
Czasteczka nr. 10, 1.437822, 1.680961
Czasteczka nr. 11, 1.791621, 1.369182
Czasteczka nr. 12, 1.850223, 1.287999
Czasteczka nr. 13, 1.748992, 1.408534
Czasteczka nr. 14, 1.452071, 1.317805
Czasteczka nr. 15, 1.526809, 1.205517
Czasteczka nr. 16, 1.602355, 1.381396
Czasteczka nr. 17, 1.141870, 1.550629
Czasteczka nr. 18, 1.842598, 1.260334
Czasteczka nr. 19, 1.918591, 1.200120
Czasteczka nr. 20, 1.800631, 1.465447
Czasteczka nr. 21, 1.731675, 1.405684
Czasteczka nr. 22, 1.554963, 1.156507
Czasteczka nr. 23, 1.812808, 1.169984
Czasteczka nr. 24, 1.740924, 1.520997
Czasteczka nr. 25, 1.781757, 1.373837
Czasteczka nr. 26, 1.786759, 1.518463
Czasteczka nr. 27, 1.860842, 1.497290
Czasteczka nr. 28, 1.681693, 1.398429
Czasteczka nr. 29, 1.848429, 1.438713
Czasteczka nr. 30, 1.497665, 1.541435
Czasteczka nr. 31, 1.885716, 1.429672
Czasteczka nr. 32, 1.844084, 1.576799
Czasteczka nr. 33, 1.474373, 1.509316
Czasteczka nr. 34, 1.822345, 1.302484
Czasteczka nr. 35, 1.846547, 1.442478
Czasteczka nr. 36, 1.849302, 1.443000
Czasteczka nr. 37, 1.819673, 1.356823
Czasteczka nr. 38, 1.579009, 1.410228
Czasteczka nr. 39, 1.896330, 1.860185
Czasteczka nr. 40, 1.710442, 1.527369
Czasteczka nr. 41, 1.873917, 1.236373
Czasteczka nr. 42, 1.816505, 1.361517
Czasteczka nr. 43, 1.759605, 1.632757
Czasteczka nr. 44, 1.102235, 1.402329
Czasteczka nr. 45, 1.532947, 1.362843
Czasteczka nr. 46, 1.623506, 1.461992
Czasteczka nr. 47, 1.760917, 2.091573
Czasteczka nr. 48, 1.751580, 1.037174
Czasteczka nr. 49, 1.791985, 1.401361
Czasteczka nr. 50, 1.834425, 1.275649
Czasteczka nr. 51, 1.826023, 1.317932
Czasteczka nr. 52, 1.839197, 1.730754
Czasteczka nr. 53, 2.263653, 1.162661
Czasteczka nr. 54, 1.807400, 1.353078
Czasteczka nr. 55, 1.674755, 1.475695
Czasteczka nr. 56, 1.809229, 1.272935
Czasteczka nr. 57, 1.697130, 1.381185
Czasteczka nr. 58, 1.895324, 1.413803
Czasteczka nr. 59, 1.802625, 1.388680
Czasteczka nr. 60, 1.711186, 1.313575
Czasteczka nr. 61, 1.753771, 1.440977
Czasteczka nr. 62, 1.777250, 1.543042
Czasteczka nr. 63, 1.844225, 1.179836
Czasteczka nr. 64, 1.787180, 1.397962
Czasteczka nr. 65, 1.781994, 1.341321
Czasteczka nr. 66, 1.114246, 1.371984
Czasteczka nr. 67, 1.499688, 1.326164
Czasteczka nr. 68, 1.485567, 1.583035
Czasteczka nr. 69, 1.780309, 1.419780
Czasteczka nr. 70, 1.436684, 1.241027
Czasteczka nr. 71, 1.881799, 1.338408
Czasteczka nr. 72, 1.586678, 1.445730
Czasteczka nr. 73, 1.797891, 1.408470
Czasteczka nr. 74, 1.593395, 1.200022
Czasteczka nr. 75, 1.832898, 1.292850
Czasteczka nr. 76, 1.810571, 1.287622
Czasteczka nr. 77, 1.921845, 1.374392
Czasteczka nr. 78, 1.461758, 1.338900
Czasteczka nr. 79, 1.804164, 1.447687
Czasteczka nr. 80, 1.840758, 1.200800
Czasteczka nr. 81, 1.877758, 1.405063
Czasteczka nr. 82, 1.571508, 1.079626
Czasteczka nr. 83, 1.637538, 1.442596
Czasteczka nr. 84, 1.764732, 1.535136
Czasteczka nr. 85, 1.800060, 1.394336
Czasteczka nr. 86, 1.891764, 1.402316
Czasteczka nr. 87, 1.573712, 1.454558
Czasteczka nr. 88, 1.954963, 1.395639
Czasteczka nr. 89, 1.438076, 1.245823
Czasteczka nr. 90, 1.724274, 1.368057
Czasteczka nr. 91, 1.281440, 1.887554
Czasteczka nr. 92, 1.688573, 1.415426
Czasteczka nr. 93, 1.789754, 1.361188
Czasteczka nr. 94, 1.788634, 1.710278
Czasteczka nr. 95, 1.549589, 1.426886
Czasteczka nr. 96, 1.803795, 1.308768
Czasteczka nr. 97, 1.802818, 1.447088
Czasteczka nr. 98, 1.751329, 1.404465
Czasteczka nr. 99, 1.511716, 1.410834
Czasteczka nr. 100, 1.623672, 1.837385
Czasteczka nr. 101, 1.411502, 1.376438
Czasteczka nr. 102, 1.743630, 1.368626
Czasteczka nr. 103, 1.751321, 1.211762
Czasteczka nr. 104, 1.774231, 1.330135
Czasteczka nr. 105, 1.343806, 1.468099
Czasteczka nr. 106, 1.786908, 1.860074
Czasteczka nr. 107, 1.815057, 1.398309
Czasteczka nr. 108, 1.726587, 1.303169
Czasteczka nr. 109, 1.878653, 1.372674
Czasteczka nr. 110, 1.775228, 1.491696
Czasteczka nr. 111, 1.821710, 1.637726
Czasteczka nr. 112, 1.562033, 1.451211
Czasteczka nr. 113, 1.798925, 1.380974
Czasteczka nr. 114, 1.801431, 1.379847
Czasteczka nr. 115, 1.777639, 1.543883
Czasteczka nr. 116, 1.543914, 1.363039
Czasteczka nr. 117, 1.597794, 1.319888
Czasteczka nr. 118, 1.975809, 1.158168
Czasteczka nr. 119, 1.706977, 1.443660
Czasteczka nr. 120, 1.643880, 1.679870
Czasteczka nr. 121, 1.811232, 1.232614
Czasteczka nr. 122, 1.706901, 1.492713
Czasteczka nr. 123, 1.823732, 2.009957
Czasteczka nr. 124, 1.628631, 1.538387
Czasteczka nr. 125, 1.777581, 1.423976
Czasteczka nr. 126, 1.683214, 1.407526
Czasteczka nr. 127, 1.587380, 1.545675
Czasteczka nr. 128, 1.800146, 1.473460
Czasteczka nr. 129, 1.675856, 1.528192
Czasteczka nr. 130, 1.749740, 1.391889
Czasteczka nr. 131, 1.794486, 1.589769
Czasteczka nr. 132, 1.573092, 1.459748
Czasteczka nr. 133, 1.778356, 1.394401
Czasteczka nr. 134, 1.791566, 1.336146
Czasteczka nr. 135, 1.749056, 1.604731
Czasteczka nr. 136, 1.809719, 1.508532
Czasteczka nr. 137, 1.731620, 1.494340
Czasteczka nr. 138, 1.869016, 1.305438
Czasteczka nr. 139, 1.780660, 1.400182
Czasteczka nr. 140, 1.275201, 1.382397
Czasteczka nr. 141, 1.789853, 1.555906
Czasteczka nr. 142, 1.725281, 1.448699
Czasteczka nr. 143, 1.659273, 1.504383
Czasteczka nr. 144, 1.867780, 1.361451
Czasteczka nr. 145, 1.480954, 1.491589
Czasteczka nr. 146, 1.755178, 1.329975
Czasteczka nr. 147, 1.315496, 1.314645
Czasteczka nr. 148, 1.880798, 1.376609
Czasteczka nr. 149, 1.796107, 1.402957
Czasteczka nr. 150, 1.771288, 1.347966
Czasteczka nr. 151, 1.805157, 1.351405
Czasteczka nr. 152, 1.508403, 1.449494
Czasteczka nr. 153, 1.836963, 1.877408
Czasteczka nr. 154, 1.806552, 1.360993
Czasteczka nr. 155, 1.674324, 1.471441
Czasteczka nr. 156, 1.915199, 1.587884
Czasteczka nr. 157, 1.599727, 1.345852
Czasteczka nr. 158, 1.857089, 1.456004
Czasteczka nr. 159, 1.681213, 1.405773
Czasteczka nr. 160, 1.719459, 1.633179
Czasteczka nr. 161, 1.397430, 1.545422
Czasteczka nr. 162, 1.807873, 1.674455
Czasteczka nr. 163, 1.807039, 1.660263
Czasteczka nr. 164, 1.640289, 1.552600
Czasteczka nr. 165, 1.805485, 1.446690
Czasteczka nr. 166, 1.941486, 1.303387
Czasteczka nr. 167, 1.547272, 1.714218
Czasteczka nr. 168, 1.413481, 1.345202
Czasteczka nr. 169, 1.790626, 1.327196
Czasteczka nr. 170, 1.855876, 1.303901
Czasteczka nr. 171, 1.876842, 1.435571
Czasteczka nr. 172, 1.785925, 1.403532
Czasteczka nr. 173, 1.816197, 1.654714
Czasteczka nr. 174, 1.768277, 1.467625
Czasteczka nr. 175, 1.824925, 1.307474
Czasteczka nr. 176, 1.926495, 1.460880
Czasteczka nr. 177, 1.782651, 1.687505
Czasteczka nr. 178, 1.915967, 1.425287
Czasteczka nr. 179, 1.881817, 1.407198
Czasteczka nr. 180, 1.834084, 1.296999
Czasteczka nr. 181, 1.649512, 1.118172
Czasteczka nr. 182, 1.864986, 1.239012
Czasteczka nr. 183, 1.799386, 1.183747
Czasteczka nr. 184, 1.325032, 1.222238
Czasteczka nr. 185, 1.780848, 1.550928
Czasteczka nr. 186, 1.804302, 1.369440
Czasteczka nr. 187, 1.648694, 1.389118
Czasteczka nr. 188, 1.505940, 1.569459
Czasteczka nr. 189, 1.485703, 1.678098
Czasteczka nr. 190, 1.796494, 1.441806
Czasteczka nr. 191, 1.850903, 1.357260
Czasteczka nr. 192, 1.858788, 1.603472
Czasteczka nr. 193, 1.757156, 1.522757
Czasteczka nr. 194, 1.408299, 1.299253
Czasteczka nr. 195, 1.766589, 1.239769
Czasteczka nr. 196, 1.771890, 1.828284
Czasteczka nr. 197, 1.345175, 1.519560
Czasteczka nr. 198, 1.823051, 1.334727
Czasteczka nr. 199, 1.764005, 1.338121
Czasteczka nr. 200, 1.790946, 1.487210

STAN Z TURY: 40, , 
Czasteczka nr. 1, 1.612501, 1.410086
Czasteczka nr. 2, 1.950048, 1.419830
Czasteczka nr. 3, 1.847411, 1.436780
Czasteczka nr. 4, 1.796565, 1.388058
Czasteczka nr. 5, 1.564837, 1.271785
Czasteczka nr. 6, 1.798633, 1.144181
Czasteczka nr. 7, 1.575648, 1.407313
Czasteczka nr. 8, 1.749104, 1.419457
Czasteczka nr. 9, 1.803153, 1.408491
Czasteczka nr. 10, 1.466956, 1.487158
Czasteczka nr. 11, 1.792735, 1.382881
Czasteczka nr. 12, 1.934431, 1.261914
Czasteczka nr. 13, 1.721021, 1.408269
Czasteczka nr. 14, 1.338961, 1.340512
Czasteczka nr. 15, 1.431427, 1.151038
Czasteczka nr. 16, 1.711567, 1.381375
Czasteczka nr. 17, 1.134129, 1.431148
Czasteczka nr. 18, 1.872467, 1.345501
Czasteczka nr. 19, 1.839670, 1.313659
Czasteczka nr. 20, 1.780043, 1.428357
Czasteczka nr. 21, 1.775412, 1.444375
Czasteczka nr. 22, 1.541888, 1.202367
Czasteczka nr. 23, 1.809368, 1.355542
Czasteczka nr. 24, 1.768310, 1.472596
Czasteczka nr. 25, 1.761727, 1.337035
Czasteczka nr. 26, 1.793023, 1.645019
Czasteczka nr. 27, 1.819289, 1.498866
Czasteczka nr. 28, 1.731808, 1.340264
Czasteczka nr. 29, 1.863498, 1.611427
Czasteczka nr. 30, 1.726730, 1.582649
Czasteczka nr. 31, 1.868985, 1.507117
Czasteczka nr. 32, 1.814544, 1.618654
Czasteczka nr. 33, 1.592363, 1.434606
Czasteczka nr. 34, 1.770600, 1.288120
Czasteczka nr. 35, 1.751715, 1.441016
Czasteczka nr. 36, 1.851828, 1.418954
Czasteczka nr. 37, 1.822491, 1.378216
Czasteczka nr. 38, 1.449900, 1.464609
Czasteczka nr. 39, 1.850608, 1.692498
Czasteczka nr. 40, 1.767610, 1.516606
Czasteczka nr. 41, 1.857077, 1.336960
Czasteczka nr. 42, 1.826143, 1.373139
Czasteczka nr. 43, 1.688827, 1.718807
Czasteczka nr. 44, 1.851187, 1.414615
Czasteczka nr. 45, 1.743291, 1.358116
Czasteczka nr. 46, 1.778582, 1.465852
Czasteczka nr. 47, 1.797641, 1.735360
Czasteczka nr. 48, 1.797844, 1.305377
Czasteczka nr. 49, 1.744271, 1.406348
Czasteczka nr. 50, 1.850232, 1.264449
Czasteczka nr. 51, 1.822937, 1.217206
Czasteczka nr. 52, 1.859964, 1.611815
Czasteczka nr. 53, 1.870384, 1.081841
Czasteczka nr. 54, 1.810038, 1.499720
Czasteczka nr. 55, 1.597447, 1.595121
Czasteczka nr. 56, 1.912448, 1.318625
Czasteczka nr. 57, 1.570488, 1.389050
Czasteczka nr. 58, 1.835594, 1.511608
Czasteczka nr. 59, 1.795377, 1.386390
Czasteczka nr. 60, 1.635929, 1.284315
Czasteczka nr. 61, 1.724494, 1.851791
Czasteczka nr. 62, 1.886911, 1.507841
Czasteczka nr. 63, 1.825490, 1.251243
Czasteczka nr. 64, 1.796372, 1.395152
Czasteczka nr. 65, 1.738335, 1.298392
Czasteczka nr. 66, 1.693182, 1.377961
Czasteczka nr. 67, 1.079087, 1.214823
Czasteczka nr. 68, 1.409614, 1.479883
Czasteczka nr. 69, 1.784557, 1.413522
Czasteczka nr. 70, 1.123490, 1.238891
Czasteczka nr. 71, 1.868298, 1.271242
Czasteczka nr. 72, 1.705694, 1.494071
Czasteczka nr. 73, 1.771640, 1.412988
Czasteczka nr. 74, 1.686485, 1.119523
Czasteczka nr. 75, 1.847053, 1.308079
Czasteczka nr. 76, 1.811840, 1.211187
Czasteczka nr. 77, 1.900317, 1.334460
Czasteczka nr. 78, 1.505480, 1.358238
Czasteczka nr. 79, 1.804175, 1.495830
Czasteczka nr. 80, 1.843049, 1.178660
Czasteczka nr. 81, 1.797792, 1.408457
Czasteczka nr. 82, 1.599445, 1.069720
Czasteczka nr. 83, 1.600280, 1.421573
Czasteczka nr. 84, 1.781488, 1.844806
Czasteczka nr. 85, 1.821706, 1.536777
Czasteczka nr. 86, 1.914303, 1.701365
Czasteczka nr. 87, 1.362986, 1.454976
Czasteczka nr. 88, 1.833526, 1.131323
Czasteczka nr. 89, 1.830135, 1.243923
Czasteczka nr. 90, 1.593718, 1.316659
Czasteczka nr. 91, 1.111359, 1.636764
Czasteczka nr. 92, 1.709409, 1.411087
Czasteczka nr. 93, 1.828000, 1.355601
Czasteczka nr. 94, 1.774223, 1.834439
Czasteczka nr. 95, 1.343306, 1.420666
Czasteczka nr. 96, 1.812653, 1.377686
Czasteczka nr. 97, 1.802724, 1.407299
Czasteczka nr. 98, 1.748249, 1.584076
Czasteczka nr. 99, 1.567246, 1.412892
Czasteczka nr. 100, 1.412143, 1.884059
Czasteczka nr. 101, 1.480396, 1.357176
Czasteczka nr. 102, 1.503499, 1.359764
Czasteczka nr. 103, 1.777693, 1.320499
Czasteczka nr. 104, 1.753518, 1.410851
Czasteczka nr. 105, 1.473677, 1.469449
Czasteczka nr. 106, 2.012326, 1.925099
Czasteczka nr. 107, 1.797472, 1.403187
Czasteczka nr. 108, 1.732815, 1.348060
Czasteczka nr. 109, 1.831732, 1.361651
Czasteczka nr. 110, 1.718241, 1.499218
Czasteczka nr. 111, 1.805824, 1.458244
Czasteczka nr. 112, 1.492274, 1.453217
Czasteczka nr. 113, 1.782657, 1.659956
Czasteczka nr. 114, 1.810577, 1.356472
Czasteczka nr. 115, 1.792670, 1.528249
Czasteczka nr. 116, 1.250316, 1.355275
Czasteczka nr. 117, 1.433798, 1.405568
